Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
31 AUG 2026,ANDHRAPAP,EQ,ANDHRA PAPER LIMITED     ,Listed    ,31 AUG 2026,               2.00,         198850195,             60.70,    12068218334.55 
31 AUG 2026,ANDHRSUGAR,EQ,ANDHRA SUGARS LTD        ,Listed    ,31 AUG 2026,               2.00,         135535390,             99.65,    13504746259.60
31 AUG 2026,ANDREWYU,EQ,ANDREW YULE & CO. LTD.   ,Permitted ,31 AUG 2026,               2.00,         488950978,             27.90,    13636842776.40  
31 AUG 2026,ANGELONE,EQ,ANGEL ONE LIMITED        ,Listed    ,31 AUG 2026,               1.00,         913349399,            286.90,   262039942573.10  
31 AUG 2026,ANIKINDS,EQ,ANIK INDUSTRIES LTD      ,Listed    ,31 AUG 2026,              10.00,          27753486,             46.15,     1281378448.60  
31 AUG 2026,ANKITMETAL,BZ,ANKIT MET & POW LTD      ,Listed    ,31 AUG 2026,              10.00,         141110500,              1.75,      245532270.00
31 AUG 2026,ANLON,SM,ANLON TECHNOLOGY SOL LTD ,Listed    ,31 AUG 2026,              10.00,           7509800,            625.00,     4693625000.00     
31 AUG 2026,ANMOL,EQ,ANMOL INDIA LIMITED      ,Listed    ,31 AUG 2026,              10.00,          56914150,             10.10,      574263773.50     
31 AUG 2026,ANNAPURNA,EQ,ANNAPURNA SWADISHT LTD   ,Listed    ,31 AUG 2026,              10.00,          21820000,            148.50,     3240270000.00 
31 AUG 2026,ANONDITA,SM,ANONDITA MEDICARE LIMITED,Listed    ,31 AUG 2026,              10.00,          18086618,           1075.50,    19452157659.00  
31 AUG 2026,ANSALAPI,BZ,ANSAL PROP & INFRA LTD   ,Listed    ,31 AUG 2026,               5.00,         157404876,              3.25,      513139895.75  
31 AUG 2026,ANSALBU,EQ,ANSAL BUILDWELL LTD.     ,Permitted ,31 AUG 2026,              10.00,           7383843,             77.00,      568555911.00   
31 AUG 2026,ANTELOPUS,EQ,ANTELOPUS SELAN ENRGY LTD,Listed    ,31 AUG 2026,              10.00,          35162358,            784.30,    27577837379.40 
31 AUG 2026,ANTGRAPHIC,EQ,ANTARCTICA LTD           ,Listed    ,31 AUG 2026,               1.00,         155009600,              0.75,      117807296.00
31 AUG 2026,ANTHEM,EQ,ANTHEM BIOSCIENCES LTD   ,Listed    ,31 AUG 2026,               2.00,         563195101,            893.05,   502961384948.05    
31 AUG 2026,ANUHPHR,EQ,ANUH PHARMA LIMITED      ,Listed    ,31 AUG 2026,               5.00,         100224000,             82.05,     8222376960.00   
31 AUG 2026,ANUP,EQ,THE ANUP ENGINEERING LTD ,Listed    ,31 AUG 2026,              10.00,          20031466,           1793.50,    35926434271.00      
31 AUG 2026,ANURAS,EQ,ANUPAM RASAYAN INDIA LTD ,Listed    ,31 AUG 2026,              10.00,         113848310,           1262.80,   143767645868.00    
31 AUG 2026,ANYA,SM,ANYA POLYTECH & FERTI LTD,Listed    ,28 AUG 2026,               2.00,         120000000,             15.00,     1800000000.00      
31 AUG 2026,ANZEN,IV,ANZEN IND ENE YLD PLU TRU,Listed    ,31 AUG 2026,             100.00,         336062900,            131.80,    44293090220.00     
31 AUG 2026,APARINDS,EQ,APAR INDUSTRIES LTD.     ,Listed    ,31 AUG 2026,              10.00,          40174235,          17702.00,   711164307970.00  
31 AUG 2026,APCL,EQ,ANJANI PORTLAND CEM LTD  ,Listed    ,31 AUG 2026,              10.00,          29374764,            100.90,     2963619939.95      
31 AUG 2026,APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITE,Listed    ,31 AUG 2026,               2.00,          51844960,            646.30,    33507397648.00
31 AUG 2026,APEX,EQ,APEX FROZEN FOODS LIMITED,Listed    ,31 AUG 2026,              10.00,          31250000,            380.00,    11875000000.00      
31 AUG 2026,APEXECO,ST,APEX ECOTECH LIMITED     ,Listed    ,31 AUG 2026,              10.00,          13185200,            252.00,     3322670400.00   
31 AUG 2026,APLAPOLLO,EQ,APL APOLLO TUBES LTD     ,Listed    ,31 AUG 2026,               2.00,         277658405,           2223.40,   617345697677.00 
31 AUG 2026,APLLTD,EQ,ALEMBIC PHARMA LTD       ,Listed    ,31 AUG 2026,               2.00,         196563124,            834.90,   164110552227.60    
31 AUG 2026,APOLLO,EQ,APOLLO MICRO SYSTEMS LTD ,Listed    ,31 AUG 2026,               1.00,         357305440,            386.10,   137955630384.00    
31 AUG 2026,APOLLOHOSP,EQ,APOLLO HOSPITALS ENTER. L,Listed    ,31 AUG 2026,               5.00,         143784657,           8898.50,  1279467770314.50
31 AUG 2026,APOLLOPIPE,EQ,APOLLO PIPES LIMITED     ,Listed    ,31 AUG 2026,              10.00,          44048206,            627.05,    27620427572.30
31 AUG 2026,APOLLOTYRE,EQ,APOLLO TYRES LTD         ,Listed    ,31 AUG 2026,               1.00,         635100946,            438.95,   278777560246.70
31 AUG 2026,APOLSINHOT,EQ,APOLLO SINDOORI HOTEL LTD,Listed    ,31 AUG 2026,               5.00,           2600400,           1232.70,     3205513080.00
31 AUG 2026,APOORVA,EQ,APOORVA LEAS F & INV C L ,Permitted ,31 AUG 2026,              10.00,          19974900,             26.55,      530733093.00   
31 AUG 2026,APRAMEYA,SM,APRAMEYA ENGINEERING LTD ,Listed    ,31 AUG 2026,              10.00,          19040000,            124.05,     2361912000.00  
31 AUG 2026,APS,SM,AUSTRALIAN PREM SOLAR I L,Listed    ,31 AUG 2026,              10.00,          20160000,            250.40,     5048064000.00       
31 AUG 2026,APSISAERO,ST,APSIS AEROCOM LIMITED    ,Listed    ,31 AUG 2026,              10.00,          12051921,            564.85,     6807527576.85 
31 AUG 2026,APTECHT,BE,APTECH LIMITED           ,Listed    ,31 AUG 2026,              10.00,          58002817,             91.85,     5326978713.30   
31 AUG 2026,APTUS,EQ,APTUS VALUE HSG FIN I LTD,Listed    ,31 AUG 2026,               2.00,         500742736,            248.85,   124609829853.60     
31 AUG 2026,AQYLON,EQ,AQYLON NEXUS LIMITED     ,Listed    ,31 AUG 2026,               1.00,         253730560,             21.00,     5330879065.60    
31 AUG 2026,ARABIAN,SM,ARABIAN PETROLEUM LIMITED,Listed    ,31 AUG 2026,              10.00,          10892000,             88.00,      958496000.00   
31 AUG 2026,ARCHIDPLY,EQ,ARCHIDPLY IND. LTD       ,Listed    ,31 AUG 2026,              10.00,          19865000,            105.95,     2104299450.00 
31 AUG 2026,ARCHIES,EQ,ARCHIES LTD              ,Listed    ,31 AUG 2026,               2.00,          33780000,             13.10,      443193600.00   
31 AUG 2026,ARCIIL,SM,ARC INSULATION & INSU LTD,Listed    ,31 AUG 2026,              10.00,          10297380,             37.00,      381003060.00    
31 AUG 2026,ARCL,EQ,ARCL ORGANICS LTD.       ,Permitted ,31 AUG 2026,              10.00,           8000000,            237.00,     1896000000.00      
31 AUG 2026,ARDEE,EQ,ARDEE INDUSTRIES LIMITED ,Listed    ,31 AUG 2026,               2.00,         315200950,             58.20,    18347847299.50     
31 AUG 2026,ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,Listed    ,31 AUG 2026,               1.00,         183025364,            892.65,   163377591174.60     
31 AUG 2026,ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,Listed    ,31 AUG 2026,              10.00,           3108300,             36.95,      114913851.00  
31 AUG 2026,ARFIN,EQ,ARFIN INDIA LIMITED      ,Listed    ,31 AUG 2026,               1.00,         168722482,             87.25,    14717662104.85     
31 AUG 2026,ARHAM,SM,ARHAM TECHNOLOGIES LTD   ,Listed    ,31 AUG 2026,              10.00,          21812000,            212.95,     4644865400.00     
31 AUG 2026,ARIES,EQ,ARIES AGRO LTD.          ,Listed    ,31 AUG 2026,              10.00,          13004339,            474.45,     6169908638.55     
31 AUG 2026,ARIHANT,EQ,ARIHANT FOUN & HOU LTD   ,Permitted ,31 AUG 2026,              10.00,           9965624,            907.80,     9046793467.20   
31 AUG 2026,ARIHANTACA,SM,ARIHANT ACADEMY LIMITED  ,Listed    ,31 AUG 2026,              10.00,           6055200,            480.00,     2906496000.00
31 AUG 2026,ARIHANTCAP,EQ,ARIHANT CAPITAL MKTS LTD ,Listed    ,31 AUG 2026,               1.00,         109612800,             77.75,     8522395200.00
31 AUG 2026,ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD  ,Listed    ,31 AUG 2026,              10.00,          43249991,            252.00,    10898997732.00
31 AUG 2026,ARIS,EQ,ARISINFRA SOLUTIONS LTD  ,Listed    ,31 AUG 2026,               2.00,          81761246,            142.25,    11632172468.40      
31 AUG 2026,ARISTO,SM,ARISTO BIO T AND LIFESC L,Listed    ,27 AUG 2026,              10.00,           6807800,            107.00,      728434600.00    
31 AUG 2026,ARKADE,EQ,ARKADE DEVELOPERS LIMITED,Listed    ,31 AUG 2026,              10.00,         185663617,            123.35,    22901607156.95    
31 AUG 2026,ARMANFIN,EQ,ARMAN FIN SERV LTD       ,Listed    ,31 AUG 2026,              10.00,          10514761,           1980.70,    20826587112.70  
31 AUG 2026,ARMOUR,ST,ARMOUR SECURITY (INDIA) L,Listed    ,31 AUG 2026,              10.00,          16870000,             18.05,      304503500.00    
31 AUG 2026,AROGRANITE,EQ,ARO GRANITE IND. LTD.    ,Listed    ,31 AUG 2026,              10.00,          15300000,             24.75,      378828000.00
31 AUG 2026,ARROWGREEN,BE,ARROW GREENTECH LIMITED  ,Listed    ,31 AUG 2026,              10.00,          15087938,            701.80,    10588714888.40
31 AUG 2026,ARSHIYA,BZ,ARSHIYA LIMITED          ,Listed    ,31 AUG 2026,               2.00,         263475915,              0.75,      202876454.55   
31 AUG 2026,ARSSBL,EQ,ANAND RATHI SH N STK BR L,Listed    ,31 AUG 2026,               5.00,          63026300,            508.75,    32064630125.00    
31 AUG 2026,ARTEMISMED,EQ,ARTEMIS MED SERVICE LTD  ,Listed    ,31 AUG 2026,               1.00,         158306247,            317.45,    50254318110.15
31 AUG 2026,ARTNIRMAN,EQ,ART NIRMAN LIMITED       ,Listed    ,31 AUG 2026,              10.00,          24956000,             40.00,      998240000.00 
31 AUG 2026,ARUNAYA,SM,ARUNAYA ORGANICS LIMITED ,Listed    ,31 AUG 2026,              10.00,          17538432,             14.50,      254307264.00   
31 AUG 2026,ARVEE,EQ,ARVEE LABORATORIES I LTD ,Listed    ,31 AUG 2026,              10.00,          11020000,            168.50,     1856649600.00     
31 AUG 2026,ARVIND,EQ,ARVIND LIMITED           ,Listed    ,31 AUG 2026,              10.00,         262139640,            555.65,   145657890966.00    
31 AUG 2026,ARVINDFASN,EQ,ARVIND FASHIONS LIMITED  ,Listed    ,31 AUG 2026,               4.00,         133630192,            452.50,    60467661880.00
31 AUG 2026,ARVINDPORT,SM,ARVIND PORT AND INFRA LTD,Listed    ,28 AUG 2026,              10.00,          17798300,             33.95,      604252285.00
31 AUG 2026,ARVSMART,EQ,ARVIND SMARTSPACES LTD   ,Listed    ,31 AUG 2026,              10.00,          45866979,            665.55,    30526767873.45  
31 AUG 2026,ARYAMAN,EQ,ARYAMAN FINANCIAL SERV L ,Permitted ,31 AUG 2026,              10.00,          12247000,            649.95,     7959937650.00   
31 AUG 2026,ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,Listed    ,31 AUG 2026,               1.00,         254927192,            952.05,   242703433143.60
31 AUG 2026,ASAHISONG,BE,ASAHI SONGWON COLOR LTD  ,Listed    ,31 AUG 2026,              10.00,          11787262,            378.75,     4464425482.50 
31 AUG 2026,ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,Listed    ,31 AUG 2026,              10.00,          15864397,            476.05,     7552246191.85      
31 AUG 2026,ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD ,Listed    ,31 AUG 2026,              10.00,          20079200,            700.80,    14071503360.00   
31 AUG 2026,ASCOM,SM,ASCOM LEASIN & INVEST LTD,Listed    ,27 AUG 2026,              10.00,          11714179,            210.90,     2470520351.10     
31 AUG 2026,ASHALOG,SM,ASHAPURA LOGISTICS LTD   ,Listed    ,31 AUG 2026,              10.00,          13556121,             64.85,      879114446.85   
31 AUG 2026,ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD    ,Listed    ,31 AUG 2026,               2.00,          95526098,            564.45,    53919706016.10
31 AUG 2026,ASHIANA,EQ,ASHIANA HOUSING LTD      ,Listed    ,31 AUG 2026,               2.00,         100524857,            366.90,    36882570033.30   
31 AUG 2026,ASHIKAG,BE,ASHIKA GLOBAL SEC LTD    ,Permitted ,31 AUG 2026,              10.00,          44724971,            427.45,    19117688853.95   
31 AUG 2026,ASHIMASYN,EQ,ASHIMA LTD               ,Listed    ,31 AUG 2026,              10.00,         191660078,             18.50,     3549544644.55 
31 AUG 2026,ASHOKA,EQ,ASHOKA BUILDCON LTD      ,Listed    ,31 AUG 2026,               5.00,         280723217,            120.30,    33768195772.95    
31 AUG 2026,ASHOKAMET,EQ,ASHOKA METCAST LIMITED   ,Listed    ,31 AUG 2026,              10.00,          24996000,             13.80,      344444880.00 
31 AUG 2026,ASHOKLEY,EQ,ASHOK LEYLAND LTD        ,Listed    ,31 AUG 2026,               1.00,        5873854552,            175.65,  1031683813513.30  
31 AUG 2026,ASHWINI,SM,ASHWINI CONTAINER MOVER L,Listed    ,31 AUG 2026,              10.00,          15000000,            184.90,     2773500000.00   
31 AUG 2026,ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,Listed    ,31 AUG 2026,              10.00,          48629641,            471.50,    22928875731.50  
31 AUG 2026,ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD ,Listed    ,31 AUG 2026,              10.00,          42633229,            366.40,    15620815105.60
31 AUG 2026,ASIANPAINT,EQ,ASIAN PAINTS LIMITED     ,Listed    ,31 AUG 2026,               1.00,         959197790,           2653.60,  2545327255544.00
31 AUG 2026,ASIANTILES,EQ,ASIAN GRANITO IND. LTD.  ,Listed    ,31 AUG 2026,              10.00,         231911649,             49.60,    11505136906.90
31 AUG 2026,ASIANTNE,EQ,ASIAN TEA & EXPORTS LTD. ,Permitted ,31 AUG 2026,              10.00,          24941800,             10.20,      254905196.00  
31 AUG 2026,ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED   ,Listed    ,31 AUG 2026,               2.00,         197142600,            659.90,   130094401740.00
31 AUG 2026,ASMS,BE,AVIO SMART MRKT STACK LTD,Listed    ,31 AUG 2026,               1.00,         304576740,              7.05,     2141174482.20      
31 AUG 2026,ASPINWALL,EQ,ASPINWALL & CO LTD       ,Listed    ,31 AUG 2026,              10.00,           7818288,            263.55,     2060587985.30 
31 AUG 2026,ASPIRE,SM,ASPIRE & INNOVATIVE ADV L,Listed    ,28 AUG 2026,              10.00,          15178000,             13.50,      204903000.00    
31 AUG 2026,ASSAMENT,EQ,ASSAM ENTRADE LIMITED    ,Permitted ,31 AUG 2026,              10.00,           1439790,            816.95,     1176236440.50  
31 AUG 2026,ASTAR,EQ,ASIAN STAR CO. LTD.      ,Permitted ,28 AUG 2026,              10.00,          16006800,            599.90,     9602479320.00     
31 AUG 2026,ASTEC,EQ,ASTEC LIFESCIENCES LTD   ,Listed    ,31 AUG 2026,              10.00,          22282820,            560.70,    12493977174.00     
31 AUG 2026,ASTERDM,EQ,ASTER DM QUALITY CARE LTD,Listed    ,31 AUG 2026,              10.00,         871672439,            756.00,   658984363884.00   
31 AUG 2026,ASTRAL,EQ,ASTRAL LIMITED           ,Listed    ,31 AUG 2026,               1.00,         268650163,           1522.20,   408939278118.60    
31 AUG 2026,ASTRAMICRO,EQ,ASTRA MICROWAVE LTD      ,Listed    ,31 AUG 2026,               2.00,          94945008,           1666.00,   158178383328.00
31 AUG 2026,ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,Listed    ,31 AUG 2026,               2.00,          25000000,           6951.50,   173787500000.00  
31 AUG 2026,ASTRON,BZ,ASTRON PAPER BORD MIL LTD,Listed    ,31 AUG 2026,              10.00,          46500000,              3.10,      144150000.00    
31 AUG 2026,ATALREAL,EQ,ATAL REALTECH LIMITED    ,Listed    ,31 AUG 2026,               2.00,         123896250,             33.30,     4126984087.50  
31 AUG 2026,ATAM,EQ,ATAM VALVES LIMITED      ,Listed    ,31 AUG 2026,              10.00,          11463000,             55.95,      641469480.00      
31 AUG 2026,ATCENERGY,ST,ATC ENERGIES SYSTEM LTD  ,Listed    ,31 AUG 2026,              10.00,          20388600,             22.80,      464860080.00 
31 AUG 2026,ATGL,EQ,ADANI TOTAL GAS LIMITED  ,Listed    ,31 AUG 2026,               1.00,        1099810083,            621.20,   683202023559.60      
31 AUG 2026,ATHERENERG,EQ,ATHER ENERGY LIMITED     ,Listed    ,31 AUG 2026,               1.00,         383120970,           1717.70,   658086890169.00
31 AUG 2026,ATL,EQ,ALLCARGO TERMINALS LTD   ,Listed    ,31 AUG 2026,               2.00,         252060324,             25.90,     6523321185.10       
31 AUG 2026,ATLANTAA,EQ,ATLANTAA LIMITED         ,Listed    ,31 AUG 2026,               2.00,          81500000,             38.70,     3154050000.00  
31 AUG 2026,ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD  ,Listed    ,31 AUG 2026,               2.00,          76896625,           1830.40,   140751582400.00
31 AUG 2026,ATLASCYCLE,EQ,ATLAS CYCLE (HARYANA) LTD,Listed    ,31 AUG 2026,               5.00,           6503838,             95.55,      621441720.90
31 AUG 2026,ATMASTCO,SM,ATMASTCO LIMITED         ,Listed    ,31 AUG 2026,              10.00,          24734690,            145.90,     3608791271.00  
31 AUG 2026,ATUL,EQ,ATUL LTD                 ,Listed    ,31 AUG 2026,              10.00,          29441755,           6392.00,   188191697960.00      
31 AUG 2026,ATULAUTO,EQ,ATUL AUTO LIMITED        ,Listed    ,31 AUG 2026,               5.00,          27751280,            486.70,    13506547976.00  
31 AUG 2026,AUBANK,EQ,AU SMALL FINANCE BANK LTD,Listed    ,31 AUG 2026,              10.00,         748739583,           1086.20,   813280935054.60    
31 AUG 2026,AUGMONT,EQ,AUGMONT ENTERPRISES LTD  ,Listed    ,31 AUG 2026,               5.00,          91373505,            908.15,    82980848565.75   
31 AUG 2026,AURIONPRO,EQ,AURIONPRO SOLN LTD       ,Listed    ,31 AUG 2026,              10.00,          55261664,            709.20,    39191572108.80 
